0.16609	0.0343732	0.0580831	0.093401	0.0847716	0.0803546	0.0439474	0.0439474	0.125145	0.195576	0.214971	0.202478	0.289879	0.27108	0.245132	0.173653	0.151833	0.0445431	0.095435	0.0592745	0.171475	0.119145	0.116762	0	0.0433517	0.0919628	0.122021	0.119392	0.100592	0.0187994	0	0	0	0.0615553	0.156497	0.179611	0.244187	0.439167	0.33615	0.310406	0.334712	0.334363	0.0742527	0	0	0	0	0	0	0.034969	0.0876481	0.131842	0.206197	0.193644	0.0231141	0	0	0	0	
0.147044	0.227073	0.0280245	0	0	0.0592745	0.0962775	0.0482621	0.195576	0.298449	0.424292	0.467601	0.45858	0.430351	0.347903	0.306934	0.218052	0.10466	0.13437	0.11066	0.0167654	0.0474196	0.0529258	0.111009	0.067904	0.0647807	0.158182	0.0182036	0.0208333	0.00347222	0.0786696	0.037003	0	0	0	0	0.0629935	0.27365	0.459014	0.384761	0.239626	0.367544	0.350532	0.0251481	0	0	0.0762867	0.121179	0.101435	0	0	0	0	0	0	0	0	0	0	
0.123706	0.222511	0.219039	0.037003	0	0	0.0977157	0.185262	0.366353	0.521207	0.615902	0.54136	0.471524	0.468835	0.434504	0.417492	0.378208	0.227277	0.0999965	0	0.0474196	0.136753	0.0286203	0.134965	0.189083	0.156744	0.136157	0.173509	0.167407	0.171824	0.0653765	0.062151	0.0905245	0.0977157	0.0132931	0	0	0.00838269	0.152573	0.285403	0.399535	0.273156	0.38431	0.231141	0.062151	0	0.0919628	0.115077	0.142855	0.0474196	0	0	0	0	0	0	0	0	0	
0.0161468	0.0216758	0.215916	0.330252	0.230894	0.0216758	0.168845	0.339026	0.544423	0.615944	0.45772	0.267506	0.233626	0.333767	0.420368	0.455337	0.504442	0.312091	0.126583	0.0748484	0.0531726	0.0343732	0.125987	0.15808	0.0919628	0.13328	0.101188	0.147169	0	0	0.0341265	0.105503	0.0335307	0	0.0999965	0.093401	0.0118549	0	0	0.124796	0.308619	0.388131	0.168496	0.364319	0.201431	0	0.0876481	0.093401	0.0833333	0.0919628	0	0	0	0	0	0	0	0	0	
0	0	0.0985583	0.138191	0.377714	0.274143	0.263191	0.425934	0.630838	0.49314	0.18407	0.166215	0.093401	0.181296	0.281786	0.436393	0.500476	0.476724	0.185713	0.132089	0.139033	0.12083	0.0815461	0.121426	0.0890863	0.0549598	0	0.0147314	0.0876481	0.10203	0.0453857	0.034969	0.0717252	0	0	0	0.119987	0	0	0	0.215669	0.37003	0.344141	0.347903	0.433908	0.213286	0.152573	0.0343732	0.0962775	0.0919628	0	0	0	0	0	0	0	0	0	
0.117953	0.104907	0.117358	0.109571	0.201184	0.421909	0.444878	0.499302	0.603469	0.319342	0.12083	0.10466	0.067904	0.120583	0.146923	0.302023	0.497659	0.551632	0.305453	0.143697	0.073657	0.00694444	0.0138889	0.00491046	0.0586788	0.0425092	0.0876481	0.0905245	0.0118549	0	0.0480154	0.0717252	0.110413	0.109817	0	0	0.0300585	0.105503	0	0	0.0980647	0.307036	0.496961	0.279752	0.373749	0.244783	0.095435	0.0919628	0.11066	0.139033	0.0216758	0	0	0	0	0	0	0	0	
0.14764	0.114481	0.00347222	0.0948393	0.0931543	0.306934	0.582762	0.741558	0.691505	0.3734	0.161901	0.0890863	0.0919628	0.122021	0	0.256842	0.504808	0.631987	0.28462	0	0	0.0433517	0.093401	0.0956818	0.0375987	0.0480154	0	0	0.126932	0	0	0.0876481	0	0.00491046	0.103469	0.093401	0.0445431	0.0216758	0.0875458	0	0.0760399	0.206342	0.437236	0.385255	0.273854	0.124898	0.0777249	0	0.0511386	0.150642	0.115324	0.104907	0.108132	0	0	0	0	0	0	
0.0153271	0.093401	0.09712	0.0876481	0.189432	0.239379	0.494127	0.814453	0.947571	0.553152	0.346916	0.255157	0.198061	0.136404	0.109222	0.36477	0.636344	0.593341	0.112796	0.14682	0.0962775	0.0543641	0	0	0	0	0	0	0.0948393	0	0	0.10203	0.0202376	0.0257438	0	0	0.0445431	0.131842	0.0580831	0.0609595	0	0.12574	0.307181	0.402369	0.271718	0.13328	0.120481	0.0482621	0	0.182487	0.0635893	0.0956818	0.0482621	0	0	0	0	0	0	
0	0.110166	0.0890863	0.133629	0.261404	0.171722	0.22395	0.536781	0.890786	1.03163	0.593269	0.408922	0.35123	0.279999	0.271471	0.573188	0.659398	0.344286	0.0578363	0.0104167	0	0	0	0	0	0	0	0.0511386	0.0722187	0.101188	0.0905245	0.0245523	0.0607128	0.0453857	0	0	0.0167654	0.118796	0.108132	0.14791	0.0673083	0.123809	0.242749	0.221669	0.413339	0.255302	0.246468	0.159271	0.0572406	0.229209	0.28982	0.138787	0.0962775	0.095435	0	0	0	0	0	
0.0862098	0.0899288	0.117111	0.172666	0.200793	0.161058	0.0613085	0.284662	0.553234	0.993797	1.14299	0.825327	0.618858	0.518144	0.608668	0.665398	0.406232	0.172564	0	0	0	0	0	0.0754442	0	0	0.0806014	0.0580831	0	0.107537	0	0	0	0	0	0.0899288	0.142259	0.112694	0.100941	0.0644318	0.14945	0.116166	0.132089	0.192061	0.463882	0.347758	0.223456	0.256885	0.279607	0.355947	0.146923	0.107783	0.0375987	0.0948393	0	0	0	0	0	
0.201389	0.153025	0.110762	0.162496	0.17242	0.178173	0.175441	0.197219	0.276731	0.516357	0.793125	0.967773	0.907531	0.82162	0.775684	0.438385	0.204903	0.140472	0	0	0	0	0.0858608	0.1182	0	0.100839	0.0343732	0	0	0.093401	0	0	0	0	0.0138889	0.117953	0.0690955	0.073657	0.037003	0.0607128	0.0314968	0.135314	0.155799	0.171475	0.282731	0.405143	0.237838	0.232434	0.445329	0.248111	0.0977157	0.124651	0.0549598	0.0962775	0	0	0	0	0	
0.240897	0.257191	0.262944	0.15699	0.19087	0.229558	0.168845	0.114234	0.192206	0.284271	0.437585	0.465833	0.61046	0.660482	0.46378	0.3049	0.138191	0.089682	0	0	0	0	0.0153271	0	0.091367	0.00838269	0.0482621	0.130404	0	0.0862098	0	0.0237098	0.0375987	0	0	0.0832311	0.124898	0.0905245	0.106098	0.0138889	0.0375987	0.0887373	0.066219	0	0.174105	0.369536	0.356039	0.313776	0.367604	0.15699	0.120336	0.137102	0.0410709	0.0847716	0	0	0	0	0	
0.397518	0.42242	0.399697	0.363681	0.329801	0.300483	0.124549	0.106345	0.225243	0.135561	0.423058	0.263191	0.265369	0.355443	0.289079	0.24731	0.181789	0.117358	0.00694444	0.0870523	0.0216758	0	0	0	0.0482621	0.0905245	0.130302	0.122864	0.0216758	0.0919628	0.188981	0.333376	0.150539	0.0572406	0	0.093401	0.0962775	0.124898	0.127774	0.00694444	0.0104167	0.0901756	0	0	0.126336	0.426283	0.52445	0.184172	0.339333	0.107537	0.175296	0.099154	0.120234	0.0862098	0	0	0	0	0	
0.184768	0.196376	0.248357	0.37757	0.322117	0.155203	0.0905245	0.109817	0.180802	0.115426	0.414428	0.182385	0.184172	0.401484	0.170037	0.224545	0.220477	0.142259	0.0878948	0.00347222	0.099154	0	0	0	0	0	0.0905245	0.106694	0.0439474	0.216861	0.469081	0.278416	0.312687	0.172215	0.00838269	0.144786	0.0314968	0	0.104064	0.0840736	0.192206	0	0.034969	0.109222	0.121077	0.377672	0.583376	0.258527	0.288339	0.18824	0.175296	0.0890863	0.100592	0.0905245	0	0	0	0	0	
0.357283	0.218443	0.154114	0.199993	0.0416667	0.0907713	0.178173	0.140225	0.183577	0.150395	0.340218	0.210759	0.197814	0.428666	0.168249	0.119987	0.270978	0.163688	0.0237098	0	0.0754442	0.0572406	0	0	0	0	0.0595213	0.0905245	0.103469	0.248008	0.449048	0.225243	0.414079	0.227277	0.187296	0.0413177	0	0	0.0306543	0.12683	0.0392837	0.10203	0.119987	0.0202376	0.160463	0.423407	0.526382	0.273854	0.233626	0.228367	0.221524	0.119741	0.0905245	0.0977157	0	0	0	0	0	
0.310607	0.266705	0.188487	0.168003	0.143944	0.224154	0.325691	0.342107	0.295428	0.154114	0.294934	0.469779	0.463635	0.420922	0.125145	0.110413	0.224401	0.1122	0.0939968	0	0.0962775	0	0	0	0.0502961	0.229558	0.233975	0.0994008	0.0167654	0.219388	0.531744	0.173756	0.313632	0.284169	0.224299	0.0936478	0.00347222	0.0942435	0.099154	0.0147314	0.109222	0.0635893	0.0476664	0.093401	0.238536	0.284024	0.433023	0.137348	0.1867	0.279114	0.226188	0.143944	0.148259	0.145978	0	0	0	0	0	
0.29372	0.240468	0.147663	0.140821	0.215916	0.236996	0.234715	0.281395	0.347963	0.256595	0.185364	0.467927	0.703564	0.328465	0.100592	0.106098	0.165126	0.115077	0.0890863	0	0.10203	0	0	0.0690955	0.279505	0.323206	0.279607	0.115919	0.239872	0.490859	0.332184	0.237941	0.37568	0.325631	0.150539	0.105503	0.159024	0.095435	0.0826354	0.0725677	0.101188	0.111851	0.0300585	0.0552066	0.171228	0.201882	0.525088	0.244783	0.22286	0.301283	0.245379	0.278169	0.23149	0.231941	0.0104167	0	0	0	0	
0.200691	0.210656	0.22703	0.245234	0.2492	0.228613	0.167407	0.368838	0.273012	0.189781	0.210512	0.543944	0.616739	0.192904	0.149697	0.122268	0.183926	0.126685	0.060117	0	0.0314968	0.0676572	0	0.062151	0.236851	0.286799	0.221669	0.128617	0.378021	0.396616	0.238536	0.220477	0.2921	0.148259	0.0977157	0.0846694	0.0343732	0	0.0237098	0.0968732	0	0.097469	0.110166	0	0.0962775	0.400888	0.612141	0.148854	0.234119	0.26502	0.249055	0.292798	0.296024	0.257931	0.0928053	0	0	0	0	
0.107886	0.132931	0.179611	0.230503	0.170632	0.0482621	0.287045	0.246672	0.178173	0.18824	0.129213	0.39945	0.613392	0.107043	0.126336	0.150046	0.143101	0.176734	0	0	0	0.0876481	0	0.109571	0.0427559	0.103818	0.121672	0.0592745	0.269088	0.415807	0.33015	0.271616	0.071972	0.0280245	0.127179	0.0341265	0	0	0	0.0919628	0	0.0523301	0.129808	0.105503	0.122617	0.472716	0.600243	0.167058	0.201082	0.253412	0.128966	0.241762	0.304755	0.305845	0.165126	0	0	0	0	
0.185713	0.170981	0.175296	0.10729	0.0905245	0.093401	0.218299	0.22058	0.222963	0.103222	0.117604	0.280305	0.633527	0.229064	0.0959285	0.107886	0.104907	0.198308	0.0797589	0	0.064185	0.0320925	0	0.117111	0.0817929	0.0890863	0.0786696	0	0.125145	0.230894	0.268348	0.145135	0.104064	0.100592	0.0916138	0	0	0	0	0.0862098	0.00347222	0.114728	0.148957	0.0876481	0.200938	0.556049	0.627076	0.0977157	0.151731	0.255055	0.153271	0.170632	0.216963	0.279956	0.264876	0.00491046	0	0	0.0797041	
0.158159	0.0905245	0.100592	0.106941	0.103818	0.0713762	0.174249	0.261999	0.1935	0.171475	0	0.142855	0.629995	0.386999	0.165373	0.14345	0.0676572	0.207882	0.116864	0	0.104907	0	0	0.099154	0.0705337	0.0890863	0.117953	0	0.0919628	0.0138889	0.0552066	0.136157	0.0884906	0	0	0	0	0.0985583	0.115077	0.0948393	0.101435	0.00347222	0.0956818	0.089682	0.282833	0.700342	0.6302	0.154956	0.10466	0.307385	0.198308	0.208622	0.175441	0.203916	0.271718	0.0962775	0	0	0	
0.0629707	0.112098	0.132336	0	0	0.122268	0.144046	0.247617	0.22812	0.145978	0.101188	0.0531726	0.524739	0.603656	0.199397	0.0887373	0.099154	0.220086	0.158778	0.0872991	0.0147314	0	0	0.0523301	0.0286203	0	0.0167654	0.103469	0.0482621	0.0817929	0.168743	0.162743	0.0684997	0.058432	0	0	0.0884906	0.00491046	0.103222	0.126089	0.0650275	0.104064	0.0876481	0.151237	0.431194	0.792696	0.548653	0.232188	0.286101	0.338082	0.259412	0.270424	0.231839	0.293888	0.281437	0.0433517	0	0	0	
0.107537	0.0243056	0.066219	0.00694444	0.0893331	0.0962775	0.125247	0.199253	0.216861	0.152327	0.10203	0.114132	0.320431	0.61814	0.279752	0.181049	0.10729	0.231592	0.225984	0.130651	0.0919628	0.0862098	0.099154	0.00347222	0.00838269	0.0977157	0.0881416	0.00838269	0.100592	0.11329	0.152327	0.0817929	0.0717252	0.142259	0.115919	0.027182	0.113639	0	0.0977157	0.156148	0.0711294	0.060117	0	0.208376	0.570967	0.814865	0.317555	0.302517	0.38168	0.379399	0.338924	0.26348	0.251727	0.227669	0.034969	0	0	0	0	
0.0985583	0.00347222	0.109222	0.00347222	0.0693422	0.148505	0.146225	0.141663	0.155901	0.136753	0.099154	0.122268	0.143697	0.618532	0.359758	0.186555	0.181296	0.164879	0.150888	0.116762	0.0919628	0.170879	0.0202376	0.11329	0.100839	0	0.0832311	0.117953	0	0.104907	0.00694444	0.0208333	0.0566448	0.135314	0.0905245	0.122617	0.0320925	0.027182	0.124898	0.167407	0.102626	0.00347222	0.0959285	0.433415	0.63579	0.647356	0.280697	0.541801	0.741881	0.711192	0.520382	0.32941	0.164428	0.0245523	0	0	0	0	0	
0.0670387	0.09712	0.0676572	0.0740059	0.151978	0.134617	0.122515	0.175934	0.0664657	0.0844226	0.0962775	0.12574	0.286058	0.50514	0.500374	0.273403	0.240324	0.208376	0.193993	0.0875458	0.0942435	0.0572406	0	0	0	0.0439474	0.157586	0.0647807	0.0962775	0.104907	0.093401	0.0901756	0.122617	0.0832311	0.14345	0.0979625	0.0881416	0.0962775	0.20024	0.132931	0.0468239	0.0265863	0.361545	0.608855	0.496059	0.249549	0.580561	0.783507	0.768669	0.643637	0.529361	0.490715	0.312193	0.116166	0	0	0	0	0	
0.0699151	0.0592745	0.0876481	0.0872991	0.144786	0.103469	0.184768	0.0928053	0.0948393	0.156744	0.170879	0.227873	0.378617	0.237592	0.571503	0.440708	0.27856	0.241064	0.199746	0.184419	0.204308	0.15471	0.099154	0.00491046	0.0572406	0.0893331	0.190521	0.0300585	0.027182	0.181645	0.185364	0.185611	0.21269	0.108379	0.179262	0.09375	0.0237098	0.145629	0.106345	0.0815461	0.0905245	0.153765	0.454801	0.612634	0.199746	0.344677	0.63762	0.726813	0.555929	0.446665	0.37683	0.404301	0.398446	0.22286	0.060117	0	0	0	0	
0.115919	0.0208333	0.0494536	0.156744	0.259863	0.301428	0.306543	0.410811	0.351188	0.184521	0.136753	0.272314	0.373051	0.255446	0.306789	0.422607	0.365859	0.342992	0.337444	0.26165	0.28119	0.218546	0.166462	0.11329	0.0968732	0.0862098	0.16979	0.13591	0.224648	0.228222	0.264382	0.202725	0.122617	0.121077	0.174351	0.16979	0.126336	0.0607128	0.166318	0.175296	0.189781	0.323453	0.572797	0.402224	0.374344	0.460248	0.623442	0.570023	0.358915	0.176879	0.172564	0.274841	0.433968	0.310755	0.141067	0	0	0	0	
0.0858608	0.0104167	0.104064	0.264425	0.307138	0.465669	0.671968	0.622762	0.520671	0.365017	0.220724	0.201925	0.301921	0.317597	0.214827	0.235907	0.462733	0.41636	0.373995	0.271267	0.210656	0.234366	0.175092	0.205499	0.11329	0.106694	0.20178	0.247166	0.277122	0.214333	0.199602	0.182836	0.171228	0.189083	0.298304	0.24166	0.257438	0.382336	0.411305	0.479064	0.528765	0.511795	0.244187	0.330252	0.239728	0.352669	0.488783	0.437049	0.26091	0.093401	0.0459814	0.219839	0.37574	0.33695	0.178173	0	0	0	0	
0.0245523	0.225388	0.364523	0.500927	0.59369	0.733175	0.676036	0.688283	0.692537	0.59209	0.420615	0.242153	0.208376	0.196768	0.178913	0.232188	0.252672	0.438138	0.572695	0.446214	0.40019	0.439968	0.405245	0.387884	0.35049	0.269293	0.25257	0.431627	0.321665	0.196129	0.236605	0.279114	0.213635	0.197814	0.407628	0.495728	0.661696	0.661203	0.594984	0.492953	0.334916	0.178913	0.205499	0.134123	0.108379	0.284518	0.447959	0.455397	0.308125	0.147663	0.144786	0.288135	0.442844	0.304406	0.145731	0	0	0	0	
0.210285	0.405288	0.503352	0.60454	0.637433	0.640267	0.550296	0.565563	0.676861	0.708154	0.639305	0.452912	0.213984	0.138191	0.187296	0.1867	0.173407	0.241064	0.337835	0.399637	0.279505	0.304304	0.364174	0.397212	0.411799	0.414777	0.503557	0.494621	0.232434	0.380693	0.454759	0.516663	0.433228	0.334116	0.405203	0.690294	0.651853	0.350839	0.187747	0.189679	0.152922	0.139876	0.218792	0.124898	0.0962775	0.288833	0.413381	0.45509	0.452214	0.379357	0.335759	0.395816	0.361792	0.178913	0.0890863	0	0	0	0	
0.444855	0.433312	0.479294	0.553197	0.475081	0.305598	0.223907	0.335903	0.457124	0.624676	0.722494	0.679244	0.38174	0.0962775	0.0962775	0.102277	0.18333	0.34443	0.263931	0.193993	0.174002	0.297913	0.443295	0.519191	0.631246	0.739481	0.657628	0.500453	0.81854	0.704699	0.619043	0.665373	0.609511	0.730691	0.637892	0.376727	0.241166	0.184275	0.0821419	0.173756	0.110166	0.0462282	0.240324	0.156395	0.16225	0.179858	0.284313	0.445967	0.507174	0.447261	0.366166	0.356039	0.231141	0.0398794	0.0890863	0	0	0	0	
0.534268	0.407033	0.556627	0.442146	0.154607	0.00347222	0	0.0314968	0.247064	0.49651	0.698988	0.784313	0.539181	0.184768	0.0280245	0.108975	0.185364	0.212937	0.247268	0.196972	0.130404	0.186453	0.18824	0.394786	0.513335	0.482783	0.716345	1.05981	0.745733	0.489379	0.419688	0.355154	0.376523	0.625313	0.934128	0.479209	0.200793	0.221873	0.150293	0.175687	0.220477	0.312789	0.392939	0.24394	0.109324	0.0734102	0.130404	0.257829	0.380242	0.358422	0.292407	0.17316	0.127179	0.0919628	0.0286203	0	0	0	0	
0.454657	0.486502	0.479209	0.233132	0.0858608	0.0862098	0.0948393	0.0962775	0.10466	0.367255	0.68933	0.757931	0.59712	0.179262	0.131246	0.109222	0.0821419	0.145382	0.174351	0.107537	0.145484	0.228469	0.360702	0.382625	0.296168	0.370625	1.03823	0.927126	0.355443	0.202129	0.1122	0.146327	0.251378	0.436473	0.960281	0.695664	0.229064	0.303913	0.24731	0.311146	0.318193	0.308619	0.142752	0.0445431	0.104311	0.139629	0.0416667	0.103469	0.242255	0.201184	0.060117	0.091367	0.00347222	0	0	0	0	0	0	
0.387572	0.579759	0.384123	0.199499	0.0962775	0.0890863	0.0890863	0.0872991	0.0300585	0.294543	0.675296	0.773213	0.53953	0.192555	0.197465	0.178419	0.100345	0.128123	0.213737	0.232783	0.170981	0.169543	0.209218	0.30073	0.323001	0.379604	1.00172	0.724996	0.247617	0.0627468	0.113639	0.113639	0.231592	0.453321	0.653416	0.715955	0.318789	0.39865	0.293539	0.256885	0.143348	0.113043	0.0132931	0.112098	0.0410709	0.102975	0.135068	0.190768	0.218443	0.119043	0	0.0670615	0.0838269	0	0	0	0	0.0404752	0.0995812	
0.511894	0.603409	0.45515	0.192206	0.09712	0.0384412	0.118796	0.137842	0.12346	0.33958	0.78788	0.839922	0.385212	0.15699	0.197363	0.181049	0.178173	0.155059	0.15962	0.159867	0.159024	0.0977157	0.115324	0.19161	0.285752	0.306194	0.890225	0.684913	0.324397	0.12083	0.0326882	0.0118549	0.268348	0.479907	0.503864	0.589622	0.284416	0.410505	0.244187	0.0740059	0.128617	0.148259	0.165126	0.0919628	0.0989072	0	0.0938946	0.115919	0.0997497	0	0	0.00694444	0	0	0	0.0774782	0.091367	0.0474196	0.0919628	
0.522949	0.76687	0.584507	0.274101	0.13854	0.15545	0.160114	0.105256	0.179262	0.424572	1.10781	0.618357	0.226435	0.16562	0.163833	0.0876481	0.0905245	0.093401	0.0833333	0.148608	0.129808	0.186802	0.211252	0.208376	0.250536	0.319385	0.683823	0.644684	0.349196	0.184913	0.122864	0.113639	0.326576	0.53719	0.481737	0.494043	0.226579	0.36477	0.139382	0.091367	0.145135	0.154012	0.180104	0.0748484	0.150046	0.160709	0.112447	0.0734102	0.104311	0.093052	0.0245523	0.139033	0.175296	0.132089	0.0676572	0.034969	0.00347222	0.093401	0	
0.307856	0.640283	0.787244	0.520816	0.285956	0.148012	0.0742527	0.156641	0.382454	0.916584	1.00509	0.416156	0.0916138	0.2364	0.153416	0.0862098	0.0890863	0.0862098	0.0890863	0.10466	0.0989072	0.156497	0.21041	0.145382	0.189576	0.241413	0.380898	0.658266	0.440563	0.460205	0.388089	0.466656	0.620812	0.545759	0.407177	0.309419	0.202027	0.279999	0.111256	0.106694	0.17579	0.21532	0.143101	0.0537683	0.100592	0.0884906	0.0216758	0.0717252	0.0748484	0.0552066	0.0956818	0.240468	0.20441	0.191713	0.0815461	0.093401	0.0705337	0.105256	0.0954146	
0.212444	0.516995	0.737411	0.838281	0.675492	0.422258	0.345929	0.553117	0.919724	1.00271	0.621985	0.262042	0.201287	0.225592	0.132089	0.131595	0.135663	0.0962775	0.0942435	0.0167654	0.0792654	0.126583	0.110413	0.0760399	0.0664657	0.104064	0.106345	0.50851	0.507276	0.477073	0.553913	0.613332	0.583563	0.485353	0.433517	0.221669	0.389569	0.195925	0.130302	0.118796	0.19915	0.2304	0.161058	0.143697	0.062151	0.0300585	0.175543	0.0768824	0.0977157	0.00347222	0.0884906	0.183083	0.151237	0.208231	0.00694444	0.0676572	0.0343732	0	0	
0.199128	0.457822	0.697413	0.960309	1.03832	0.928993	0.828249	0.954108	0.847259	0.640922	0.388029	0.160463	0.17242	0.255753	0.0890863	0.0962775	0.0962775	0	0.0286203	0.0705337	0.134617	0.119043	0.161901	0.169543	0.139136	0.0566448	0.122268	0.15699	0.310406	0.340422	0.403518	0.449048	0.401773	0.316261	0.227524	0.372455	0.352217	0.125145	0.159867	0.100592	0.206546	0.159024	0.128966	0.0956818	0.10466	0.0320925	0.173858	0.0862098	0	0	0.0890863	0.176734	0.158182	0.132438	0.0786696	0.0890863	0	0	0	
0.169665	0.201533	0.364379	0.535669	0.744743	0.833092	0.816789	0.654904	0.466596	0.346813	0.145135	0.115324	0.224996	0.210018	0.0997497	0.0942435	0.0525769	0	0.0754442	0.130898	0.226928	0.451678	0.55153	0.480852	0.460307	0.358073	0.129808	0	0.0410709	0.126685	0.117111	0.189679	0.1935	0.243447	0.328363	0.333418	0.189227	0.119392	0.150991	0.0243056	0.195534	0.17807	0.101188	0	0.151484	0.116166	0.185857	0.0760399	0	0	0.139978	0.277922	0.200938	0.207635	0.093401	0.107783	0	0	0	
0.166667	0.149651	0.182734	0.306293	0.388184	0.56011	0.368503	0.405404	0.267502	0.127133	0.120682	0.0821419	0.164284	0.145538	0.201587	0.00694444	0	0	0.0977157	0.24613	0.489922	0.415719	0.260762	0.220287	0.268694	0.359913	0.273414	0.14345	0.19871	0.250448	0.326837	0.416667	0.416667	0.298407	0.289482	0.197564	0.109222	0.0833333	0.171183	0.00694444	0.154956	0.195386	0.157787	0	0.1063	0.0936021	0.196327	0.195431	0.0658244	0	0.100547	0.278719	0.0833333	0.261506	0.124302	0.0433517	0	0	0	
